GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter(RoundCounter),Kills(Barghest Minion 1),Kills(Hero 1),Kills(Barghest Minion 3),Kills(Barghest Minion 2),Kills(Hero 3),Kills(Hero 2),Kills(Hero 4),Kills(Goblin Minion 3),Kills(Goblin Minion 4),Kills(Goblin Minion 1),Kills(Goblin Minion 2),Kills(Goblin Master),Kills(Barghest Master),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),HealthPoints(Hero 1 HP),HealthPoints(Goblin Master HP),HealthPoints(Overlord Fatigue),HealthPoints(Goblin Minion 1 HP),HealthPoints(Goblin Minion 2 HP),HealthPoints(Hero 3 HP),HealthPoints(Hero 4 HP),HealthPoints(Goblin Minion 3 HP),HealthPoints(Goblin Minion 4 HP),HealthPoints(Hero 2 HP),HealthPoints(Barghest Minion 2 HP),HealthPoints(Barghest Minion 1 HP),HealthPoints(Barghest Minion 3 HP),HealthPoints(Barghest Master HP),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3)
-1811256447,Descent2e,0,ROUND_OVER,109,10,4,945,,,,,,,,,,,,,,,"(9,4)","(8,7)",,"(9,6)","(10,7)","(9,8)",,"(6,15)",,"(5,14)","(6,14)","(4,14)","(11,6)",8,4,1,2,2,8,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1811256447,Descent2e,1,ROUND_OVER,139,9,4,945,,,,,Barghest minion 2 (118516075) defeated by Tomble Burrowell (118515976),,,,,,,,,,"(9,4)","(8,7)",,Dead,"(11,5)","(10,4)",,"(6,15)",,"(5,14)","(6,14)","(4,14)","(11,6)",8,4,3,2,2,6,,2,,10,Dead,6,,5,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
-1811256447,Descent2e,2,ROUND_OVER,164,8,4,945,,,,,,,,,,,,,,Barghest master (118516055) defeated by Ashrian (118516003),"(9,4)","(8,7)",,Dead,"(9,3)","(10,4)",,"(6,15)",,"(5,14)","(6,14)","(4,14)",Dead,8,4,5,2,2,6,,2,,8,Dead,5,,Dead,0.0,OSLA,3.0952380952380953,1.5476190476190477,-3.0952380952380953,3.0952380952380953,3.0952380952380953,OSLA,OSLA,OSLA
-721647127,Descent2e,0,ROUND_OVER,84,9,4,946,,Barghest minion 1 (118516065) defeated by Widow Tarha (118515990),,,,,,,,,,Goblin Archer minion 2 (118603905) defeated by Grisban the Thirsty (118603861),,,"(6,2)","(4,5)",,"(11,4)","(3,6)","(5,6)",,"(11,6)",,"(4,12)","(4,17)","(5,11)","(9,3)",12,4,1,2,2,10,,2,,14,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-721647127,Descent2e,1,ROUND_OVER,135,10,4,946,,,,,,,,,,,,,,,"(6,2)","(5,4)",,"(11,4)","(7,4)","(7,3)",,"(6,16)",,"(5,16)","(4,17)","(5,14)","(11,6)",12,4,3,2,2,10,,2,,14,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-721647127,Descent2e,2,ROUND_OVER,176,10,4,946,,,,,,,,,,,,,,,"(6,2)","(7,2)",,"(11,4)","(9,3)","(8,2)",,"(6,16)",,"(5,16)","(4,17)","(5,14)","(11,6)",12,4,5,2,2,10,,2,,14,4,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-721647127,Descent2e,3,ROUND_OVER,226,10,4,946,,,,,,,,,,,,,,,"(6,2)","(7,2)",,"(9,5)","(9,2)","(7,3)",,"(6,16)",,"(5,16)","(4,17)","(5,14)","(11,6)",12,4,7,2,2,10,,2,,14,4,5,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
796257621,Descent2e,0,ROUND_OVER,87,10,4,947,,,,,,,,,,,,,,,"(6,3)","(4,5)",,"(9,5)","(4,6)","(4,4)",,"(3,10)",,"(4,10)","(5,12)","(3,16)","(8,2)",6,1,1,2,2,14,,2,,12,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
796257621,Descent2e,1,ROUND_OVER,130,10,4,947,,,,,,,,,,,,,,,"(6,3)","(4,5)",,"(9,5)","(7,4)","(4,3)",,"(3,15)",,"(3,14)","(4,15)","(3,16)","(8,2)",8,1,3,2,2,14,,2,,12,6,3,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
796257621,Descent2e,2,ROUND_OVER,168,9,4,947,,Barghest minion 1 (118728784) defeated by Leoric of the Book (118728696),,,,,,,,,,,,,"(9,5)","(7,3)",,Dead,"(9,3)","(7,2)",,"(3,15)",,"(3,14)","(4,15)","(3,16)","(8,2)",8,1,5,2,2,14,,2,,12,Dead,3,,8,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
796257621,Descent2e,3,ROUND_OVER,206,9,4,947,,,,,,,,,,,,,,,"(9,5)","(7,3)",,Dead,"(9,3)","(10,5)",,"(3,15)",,"(3,14)","(4,15)","(3,16)","(8,2)",8,1,7,2,2,14,,2,,12,Dead,3,,4,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-973674243,Descent2e,0,ROUND_OVER,101,10,4,948,,,,,,,,,,,,,,,"(8,2)","(6,3)",,"(9,3)","(6,4)","(6,5)",,"(4,15)",,"(3,15)","(5,14)","(4,8)","(10,3)",8,4,1,2,2,10,,2,,14,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-973674243,Descent2e,1,ROUND_OVER,140,10,4,948,,,,,,,,,,,,,,,"(8,2)","(6,3)",,"(9,3)","(6,2)","(8,4)",,"(4,15)",,"(3,15)","(5,14)","(3,16)","(10,3)",8,4,3,2,2,10,,2,,11,5,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-973674243,Descent2e,2,ROUND_OVER,191,10,4,948,,,,,,,,,,,,,,,"(8,2)","(7,4)",,"(9,3)","(8,4)","(7,2)",,"(4,15)",,"(3,15)","(5,14)","(3,16)","(10,3)",8,4,5,2,2,10,,2,,9,5,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-973674243,Descent2e,3,ROUND_OVER,245,10,4,948,,,,,,,,,,,,,,,"(8,2)","(7,4)",,"(9,3)","(8,4)","(7,2)",,"(4,15)",,"(3,15)","(5,14)","(3,16)","(10,3)",8,4,7,2,2,10,,2,,8,5,6,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-1732037956,Descent2e,0,ROUND_OVER,112,10,4,949,,,,,,,,,,,,,,,"(10,3)","(8,4)",,"(11,4)","(9,2)","(8,9)",,"(5,14)",,"(3,14)","(5,16)","(5,15)","(10,5)",8,4,1,2,2,10,,2,,14,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1732037956,Descent2e,1,ROUND_OVER,146,10,4,949,,,,,,,,,,,,,,,"(10,3)","(8,4)",,"(11,4)","(9,2)","(9,6)",,"(5,14)",,"(3,14)","(5,16)","(5,15)","(10,5)",8,4,3,2,2,8,,2,,14,6,6,,3,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-1732037956,Descent2e,2,ROUND_OVER,183,10,4,949,,,,,,,,,,,,,,,"(10,3)","(8,4)",,"(11,4)","(9,2)","(9,6)",,"(5,14)",,"(3,14)","(5,16)","(5,15)","(10,5)",8,4,5,2,2,6,,2,,14,6,6,,3,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-1732037956,Descent2e,3,ROUND_OVER,226,10,4,949,,,,,,,,,,,,,,,"(10,3)","(8,4)",,"(11,4)","(9,2)","(9,6)",,"(5,14)",,"(3,14)","(5,16)","(5,15)","(10,5)",8,4,7,2,2,6,,2,,9,6,4,,3,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
555997622,Descent2e,0,ROUND_OVER,107,10,4,950,,,,,,,,,,,,,,,"(9,2)","(7,3)",,"(11,4)","(8,6)","(8,3)",,"(3,9)",,"(4,11)","(4,9)","(5,12)","(9,5)",5,4,0,2,2,10,,2,,8,6,6,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
555997622,Descent2e,1,ROUND_OVER,167,10,4,950,,,,,,,,,,,,,,,"(9,2)","(7,2)",,"(11,4)","(8,6)","(8,3)",,"(5,14)",,"(3,15)","(4,14)","(6,14)","(9,5)",5,4,1,2,2,10,,2,,8,6,6,,6,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
555997622,Descent2e,2,ROUND_OVER,206,9,4,950,,,,,Barghest minion 2 (119074736) defeated by Tomble Burrowell (119074650),,,,,,,,,,"(9,2)","(8,4)",,Dead,"(8,6)","(8,3)",,"(5,14)",,"(3,15)","(4,14)","(6,14)","(9,5)",5,4,3,2,2,10,,2,,8,Dead,6,,6,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
555997622,Descent2e,3,ROUND_OVER,253,9,4,950,,,,,,,,,,,,,,,"(9,2)","(7,2)",,Dead,"(8,6)","(9,3)",,"(5,14)",,"(3,15)","(4,14)","(6,14)","(9,5)",5,4,5,2,2,10,,2,,8,Dead,6,,5,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
555997622,Descent2e,4,ROUND_OVER,304,9,4,950,,,,,,,,,,,,,,,"(9,2)","(7,2)",,Dead,"(8,6)","(9,3)",,"(5,14)",,"(3,15)","(4,14)","(6,14)","(9,5)",5,4,7,2,2,10,,2,,8,Dead,6,,4,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
1319104781,Descent2e,0,ROUND_OVER,116,10,4,951,,,,,,,,,,,,,,,"(11,6)","(5,4)",,"(6,5)","(5,6)","(6,4)",,"(5,13)",,"(3,15)","(5,15)","(5,16)","(9,5)",9,4,1,2,2,12,,2,,8,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1319104781,Descent2e,1,ROUND_OVER,144,10,4,951,,,,,,,,,,,,,,,"(11,6)","(5,5)",,"(6,5)","(5,4)","(6,4)",,"(6,14)",,"(3,15)","(5,15)","(5,16)","(9,5)",11,4,3,2,2,12,,2,,8,3,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1319104781,Descent2e,2,ROUND_OVER,177,9,4,951,,,,,Barghest minion 2 (119225516) defeated by Tomble Burrowell (119225431),,,,,,,,,,"(11,6)","(5,6)",,Dead,"(11,5)","(6,4)",,"(6,14)",,"(3,15)","(5,15)","(5,16)","(9,5)",11,4,5,2,2,12,,2,,8,Dead,6,,8,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
1319104781,Descent2e,3,ROUND_OVER,214,9,4,951,,,,,,,,,,,,,,,"(11,6)","(8,6)",,Dead,"(10,6)","(7,3)",,"(6,14)",,"(3,15)","(5,15)","(5,16)","(9,5)",12,4,7,2,2,12,,2,,8,Dead,6,,8,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
276394345,Descent2e,0,ROUND_OVER,93,10,4,952,,,,,,,,,,,,,,,"(6,3)","(8,7)",,"(10,4)","(4,5)","(9,10)",,"(3,12)",,"(4,8)","(3,11)","(5,13)","(9,6)",7,4,0,2,2,3,,2,,14,6,6,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
276394345,Descent2e,1,ROUND_OVER,142,10,4,952,,,,,,,,,,,,,,,"(6,3)","(8,6)",,"(10,4)","(4,5)","(9,5)",,"(3,14)",,"(4,13)","(6,16)","(5,15)","(9,6)",4,4,1,1,2,1,,2,,12,6,6,,2,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
276394345,Descent2e,2,ROUND_OVER,178,10,4,952,,,,,,,,,,,,,,,"(9,2)","(10,5)",,"(10,4)","(4,5)","(9,4)",,"(3,14)",,"(5,17)","(6,16)","(5,15)","(9,6)",2,4,3,1,2,1,,2,,12,6,6,,2,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
276394345,Descent2e,3,ROUND_OVER,241,10,4,952,,,,,,,,,,,,,,,"(9,2)","(10,6)",,"(10,4)","(8,2)","(8,3)",,"(3,14)",,"(5,17)","(6,16)","(5,15)","(9,6)",4,4,5,1,2,1,,2,,11,6,6,,2,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
276394345,Descent2e,4,ROUND_OVER,290,10,4,952,,,,,,,,,,,,,,,"(9,2)","(10,5)",,"(10,4)","(8,2)","(8,3)",,"(3,14)",,"(5,17)","(6,16)","(5,15)","(9,6)",5,4,7,1,2,1,,2,,11,6,6,,2,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
1383509533,Descent2e,0,ROUND_OVER,130,10,4,953,,,,,,,,,,,,,,,"(9,3)","(10,7)",,"(6,4)","(8,7)","(7,4)",,"(4,14)",,"(5,12)","(6,14)","(3,14)","(9,6)",12,4,1,2,2,8,,2,,8,6,3,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1383509533,Descent2e,1,ROUND_OVER,179,10,4,953,,,,,,,,,,,,,,,"(9,3)","(10,6)",,"(6,4)","(8,7)","(7,4)",,"(4,14)",,"(3,15)","(6,14)","(3,14)","(9,6)",12,4,3,2,2,8,,2,,3,6,3,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1383509533,Descent2e,2,ROUND_OVER,228,10,4,953,,,,,,,,,,,,,,,"(9,3)","(10,7)",,"(7,5)","(7,7)","(7,4)",,"(4,14)",,"(3,15)","(6,14)","(3,14)","(9,6)",12,4,5,2,2,8,,2,,3,6,3,,5,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
1383509533,Descent2e,3,ROUND_OVER,275,10,4,953,,,,,,,,,,,,,,,"(9,3)","(10,7)",,"(7,5)","(9,5)","(5,4)",,"(4,14)",,"(3,15)","(6,14)","(3,14)","(9,6)",12,4,7,2,2,8,,2,,3,6,1,,5,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-1290293806,Descent2e,0,ROUND_OVER,74,10,4,954,,,,,,,,,,,,,,,"(8,6)","(4,8)",,"(6,5)","(3,8)","(2,15)",,"(5,8)",,"(4,12)","(3,7)","(5,11)","(9,2)",4,4,0,2,2,8,,2,,8,6,6,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
-1290293806,Descent2e,1,ROUND_OVER,142,9,4,954,,,Grisban the Thirsty (119632083) defeated by Barghest minion 2 (119632181),,,,,,,,Goblin Archer minion 1 (119632131) defeated by Tomble Burrowell (119632109),,,,"(8,6)","(5,6)",,"(6,5)","(4,3)","(2,15)",,"(10,3)",,"(4,12)","(4,14)","(3,14)","(9,2)",0,4,1,2,2,8,,2,,8,4,6,,8,4.761904761904762,OSLA,-2.380952380952381,-1.1904761904761905,2.380952380952381,-2.380952380952381,-2.380952380952381,OSLA,OSLA,OSLA
-1290293806,Descent2e,2,ROUND_OVER,184,9,4,954,,,,,Barghest minion 2 (119632181) defeated by Tomble Burrowell (119632109),,,,,,,,,,"(8,6)","(5,6)",,Dead,"(5,4)","(2,15)",,"(6,5)",,"(4,17)","(4,14)","(3,14)","(9,2)",5,4,3,2,2,7,,2,,7,Dead,6,,8,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
-1290293806,Descent2e,3,ROUND_OVER,231,9,4,954,,,Grisban the Thirsty (119632083) defeated by Barghest minion 1 (119632171),,,,,,,,,,,,"(8,6)","(7,5)",,Dead,"(7,3)","(7,14)",,"(4,10)",,"(4,17)","(4,14)","(3,14)","(9,2)",0,4,5,1,2,7,,2,,7,Dead,6,,8,3.8095238095238093,OSLA,-1.9047619047619047,-0.9523809523809523,1.9047619047619047,-1.9047619047619047,-1.9047619047619047,OSLA,OSLA,OSLA
-1290293806,Descent2e,4,ROUND_OVER,254,8,4,954,,,,,,,,,,,Goblin Archer minion 1 (119632141) defeated by Leoric of the Book (119632096),,,,"(8,6)","(7,5)",,Dead,"(7,3)","(10,10)",,"(8,2)",,"(4,14)","(4,15)","(3,14)","(9,2)",3,4,7,2,2,7,,2,,7,Dead,6,,7,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-1091056120,Descent2e,0,ROUND_OVER,116,10,4,955,,,,,,,,,,,,,,,"(10,3)","(4,6)",,"(7,2)","(6,4)","(5,4)",,"(4,14)",,"(3,12)","(3,15)","(5,12)","(6,2)",14,4,1,2,2,8,,1,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1091056120,Descent2e,1,ROUND_OVER,156,10,4,955,,,,,,,,,,,,,,,"(10,3)","(4,5)",,"(7,2)","(9,4)","(7,3)",,"(4,14)",,"(6,16)","(3,15)","(6,17)","(6,2)",14,4,3,2,2,3,,1,,9,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-1091056120,Descent2e,2,ROUND_OVER,210,10,4,955,,,,,,,,,,,,,,,"(11,7)","(8,3)",,"(7,2)","(8,4)","(9,2)",,"(4,14)",,"(6,16)","(3,15)","(6,17)","(9,4)",11,4,5,2,2,3,,1,,10,2,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-1091056120,Descent2e,3,ROUND_OVER,242,9,4,955,,,,,Barghest minion 2 (119758240) defeated by Grisban the Thirsty (119758141),,,,,,,,,,"(11,7)","(8,3)",,Dead,"(10,4)","(10,3)",,"(4,14)",,"(6,16)","(3,15)","(6,17)","(9,4)",14,4,7,2,2,3,,1,,7,Dead,6,,8,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-165909275,Descent2e,0,ROUND_OVER,111,9,4,956,,,,,,,,,,,Goblin Archer minion 1 (119904141) defeated by Grisban the Thirsty (119904093),,,,"(9,3)","(4,5)",,"(11,5)","(9,2)","(6,5)",,"(8,3)",,"(5,13)","(5,14)","(3,15)","(6,3)",14,2,1,2,2,8,,2,,8,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-165909275,Descent2e,1,ROUND_OVER,154,10,4,956,,,,,,,,,,,,,,,"(9,3)","(5,4)",,"(11,5)","(6,2)","(6,5)",,"(4,11)",,"(4,14)","(5,14)","(3,15)","(6,3)",14,2,3,2,2,8,,2,,8,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-165909275,Descent2e,2,ROUND_OVER,205,10,4,956,,,,,,,,,,,,,,,"(9,3)","(7,2)",,"(11,5)","(6,2)","(5,5)",,"(4,15)",,"(4,14)","(5,14)","(3,15)","(6,3)",14,2,5,2,2,8,,2,,8,6,3,,6,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-165909275,Descent2e,3,ROUND_OVER,248,10,4,956,,,,,,,,,,,,,,,"(9,3)","(7,2)",,"(11,5)","(7,3)","(5,4)",,"(4,15)",,"(4,14)","(5,14)","(3,15)","(6,3)",14,2,7,2,2,8,,2,,8,6,3,,6,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
723918933,Descent2e,0,ROUND_OVER,104,10,4,957,,,,,,,,,,,,,,,"(10,4)","(6,6)",,"(6,2)","(7,3)","(5,6)",,"(5,8)",,"(3,10)","(4,7)","(2,7)","(7,4)",8,4,0,2,2,6,,2,,2,6,6,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
723918933,Descent2e,1,ROUND_OVER,150,9,4,957,,,Widow Tarha (120027142) defeated by Goblin Archer master (120027166),,Barghest minion 2 (120027226) defeated by Syndrael (120027155),,,,,,,,,,"(10,4)","(6,6)",,Dead,"(7,3)","(5,6)",,"(4,17)",,"(4,14)","(3,15)","(4,12)","(7,4)",8,4,1,2,1,1,,2,,0,Dead,6,,8,0.0,OSLA,0.9523809523809526,0.4761904761904763,-0.9523809523809526,0.9523809523809526,0.9523809523809526,OSLA,OSLA,OSLA
723918933,Descent2e,2,ROUND_OVER,174,9,4,957,,,,,,,Syndrael (120027155) defeated by Barghest master (120027206),,,,,,,,"(10,4)","(6,6)",,Dead,"(6,4)","(5,6)",,"(4,17)",,"(4,14)","(3,15)","(5,16)","(7,4)",8,4,3,2,1,0,,2,,3,Dead,6,,1,0.9523809523809517,OSLA,-0.47619047619047583,-0.23809523809523792,0.47619047619047583,-0.47619047619047583,-0.47619047619047583,OSLA,OSLA,OSLA
723918933,Descent2e,3,ROUND_OVER,203,9,4,957,,,,,,,,,,,,,,,"(10,4)","(6,6)",,Dead,"(6,4)","(6,2)",,"(4,17)",,"(4,14)","(3,15)","(5,16)","(7,4)",8,4,5,2,1,3,,2,,3,Dead,6,,1,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
723918933,Descent2e,4,ROUND_OVER,243,8,4,957,,,,,,,,,,,,,,Barghest master (120027206) defeated by Widow Tarha (120027142),"(10,4)","(6,5)",,Dead,"(11,4)","(8,3)",,"(4,17)",,"(4,14)","(3,15)","(5,16)",Dead,8,4,7,2,1,2,,2,,3,Dead,6,,Dead,0.0,OSLA,1.666666666666667,0.8333333333333335,-1.666666666666667,1.666666666666667,1.666666666666667,OSLA,OSLA,OSLA
-1247924938,Descent2e,0,ROUND_OVER,110,9,4,958,,,,,,,,,,,Goblin Archer minion 1 (120149407) defeated by Jain Fairwood (120149359),,,,"(9,2)","(8,3)",,"(11,4)","(9,9)","(8,7)",,"(7,2)",,"(5,13)","(6,17)","(5,15)","(7,3)",5,4,1,2,2,14,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1247924938,Descent2e,1,ROUND_OVER,157,10,4,958,,,,,,,,,,,,,,,"(9,2)","(8,3)",,"(11,4)","(10,5)","(10,4)",,"(5,12)",,"(6,15)","(6,17)","(5,15)","(7,3)",5,4,3,2,2,14,,2,,6,2,4,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-1247924938,Descent2e,2,ROUND_OVER,206,10,4,958,,,,,,,,,,,,,,,"(9,2)","(7,2)",,"(11,4)","(10,3)","(10,4)",,"(3,15)",,"(6,15)","(6,17)","(5,15)","(7,3)",1,4,5,2,2,14,,2,,6,2,2,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-1247924938,Descent2e,3,ROUND_OVER,243,8,4,958,,Barghest minion (120149457) defeated by Widow Tarha (120149373),Jain Fairwood (120149359) defeated by Barghest master (120149437),,,,,,,,,,,,Dead,"(8,2)",,Dead,"(6,3)","(9,4)",,"(3,15)",,"(6,15)","(6,17)","(5,15)","(7,3)",0,4,7,2,2,14,,2,,6,Dead,Dead,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
959204425,Descent2e,0,ROUND_OVER,101,10,4,959,,,,,,,,,,,,,,,"(9,2)","(9,7)",,"(7,3)","(11,6)","(4,9)",,"(3,11)",,"(4,16)","(5,11)","(4,11)","(10,5)",12,4,1,2,2,8,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
959204425,Descent2e,1,ROUND_OVER,161,10,4,959,,,,,,,,,,,,,,,"(9,2)","(9,6)",,"(7,3)","(10,4)","(5,5)",,"(3,16)",,"(4,16)","(3,14)","(5,15)","(10,5)",12,4,3,2,2,8,,2,,10,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
